timestamp;vehicle_gps_position.lat;vehicle_gps_position.lon;vehicle_gps_position.alt;vehicle_gps_position.eph;vehicle_gps_position.epv;vehicle_gps_position.hdop;vehicle_gps_position.vdop;vehicle_gps_position.noise_per_ms;vehicle_gps_position.satellites_used;vehicle_air_data.baro_alt_meter;vehicle_local_position.dist_bottom;vehicle_local_position.z
319780570;473064256;388901433;84727;0.86;1.077;0.69;0.84999996;101;18;114.94354;3.070305;-0.5661581
319870441;473064256;388901433;84727;0.86;1.077;0.69;0.84999996;101;18;114.94354;3.0724285;-0.56828135
319980400;473064256;388901433;84727;0.86;1.077;0.69;0.84999996;101;18;115.23685;3.0756245;-0.57147753
320080457;473064256;388901433;84727;0.86;1.077;0.69;0.84999996;101;18;115.23685;3.077582;-0.5734348
320180548;473064254;388901435;84793;0.86;1.077;0.69;0.84999996;101;18;115.08887;3.0815136;-0.57736665
320280301;473064254;388901435;84793;0.86;1.077;0.69;0.84999996;101;18;115.08887;3.0843563;-0.5802094
320380453;473064254;388901435;84793;0.86;1.077;0.69;0.84999996;101;18;114.91977;3.0869877;-0.5828406
320480501;473064254;388901435;84793;0.86;1.077;0.69;0.84999996;101;18;114.91977;3.0875316;-0.5833844
320570561;473064254;388901435;84793;0.86;1.077;0.69;0.84999996;101;18;114.77443;3.0883982;-0.5842512
320680340;473064253;388901437;84908;0.86;1.0760001;0.69;0.84999996;101;18;114.77443;3.0887084;-0.58456147
320780397;473064253;388901437;84908;0.86;1.0760001;0.69;0.84999996;101;18;115.13115;3.089366;-0.585219
320875323;473064253;388901437;84908;0.86;1.0760001;0.69;0.84999996;101;18;115.13115;3.089316;-0.58516896
320975301;473064253;388901437;84908;0.86;1.0760001;0.69;0.84999996;101;18;114.858986;3.0906427;-0.58649564
321075379;473064253;388901437;84908;0.86;1.0760001;0.69;0.84999996;101;18;114.858986;3.092411;-0.58826405
321175085;473064252;388901436;84979;0.86;1.0760001;0.69;0.84999996;101;18;114.77443;3.0926878;-0.58854073
321275238;473064252;388901436;84979;0.86;1.0760001;0.69;0.84999996;101;18;114.77443;3.089872;-0.58572495
321375369;473064252;388901436;84979;0.86;1.0760001;0.69;0.84999996;101;18;115.2157;3.0875869;-0.5834399
321475103;473064252;388901436;84979;0.86;1.0760001;0.69;0.84999996;101;18;115.2157;3.083044;-0.578897
321575127;473064252;388901436;84979;0.86;1.0760001;0.69;0.84999996;101;18;115.194565;3.0812993;-0.5771523
321675294;473064249;388901432;85030;0.86100006;1.0760001;0.69;0.84999996;101;18;115.194565;3.0812743;-0.5771273
321775014;473064249;388901432;85030;0.86100006;1.0760001;0.69;0.84999996;101;18;115.04659;3.081669;-0.57752204
321875069;473064249;388901432;85030;0.86100006;1.0760001;0.69;0.84999996;101;18;115.04659;3.0809388;-0.5767917
321975106;473064249;388901432;85030;0.86100006;1.0760001;0.69;0.84999996;101;18;114.83785;3.079534;-0.57538694
322074955;473064249;388901432;85030;0.86100006;1.0760001;0.69;0.84999996;101;18;114.83785;3.077089;-0.57294196
322175014;473064246;388901429;85050;0.86100006;1.0760001;0.69;0.84999996;101;18;115.13115;3.075788;-0.57164085
322275054;473064246;388901429;85050;0.86100006;1.0760001;0.69;0.84999996;101;18;115.13115;3.0749552;-0.57080823
322375238;473064246;388901429;85050;0.86100006;1.0760001;0.69;0.84999996;101;18;115.23685;3.073361;-0.5692139
322474841;473064246;388901429;85050;0.86100006;1.0760001;0.69;0.84999996;101;18;115.23685;3.071314;-0.567167
322574998;473064246;388901429;85050;0.86100006;1.0760001;0.69;0.84999996;101;18;115.08887;3.070807;-0.5666599
322675114;473064238;388901423;85114;0.86200005;1.077;0.71999997;0.85999995;101;17;115.08887;3.0703814;-0.5662343
322774845;473064238;388901423;85114;0.86200005;1.077;0.71999997;0.85999995;101;17;115.11001;3.0701017;-0.5659547
322874882;473064238;388901423;85114;0.86200005;1.077;0.71999997;0.85999995;101;17;115.11001;3.066859;-0.56271195
322974993;473064238;388901423;85114;0.86200005;1.077;0.71999997;0.85999995;101;17;115.17342;3.0657644;-0.56161743
323074786;473064238;388901423;85114;0.86200005;1.077;0.71999997;0.85999995;101;17;115.17342;3.0632627;-0.5591157
323174717;473064234;388901426;85151;0.86100006;1.077;0.71999997;0.85999995;101;17;115.00431;3.0606778;-0.55653065
323274904;473064234;388901426;85151;0.86100006;1.077;0.71999997;0.85999995;101;17;115.00431;3.0582812;-0.55413413
323374752;473064234;388901426;85151;0.86100006;1.077;0.71999997;0.85999995;101;17;115.2157;3.0568416;-0.5526945
323474669;473064234;388901426;85151;0.86100006;1.077;0.71999997;0.85999995;101;17;115.2157;3.0538607;-0.5497136
323574896;473064234;388901426;85151;0.86100006;1.077;0.71999997;0.85999995;101;17;115.44558;3.0519943;-0.54784733
323674875;473064236;388901433;85185;0.86;1.0760001;0.71999997;0.85999995;101;17;115.44558;3.049952;-0.5458051
323774691;473064236;388901433;85185;0.86;1.0760001;0.71999997;0.85999995;101;17;115.300255;3.0503812;-0.5462341
323874773;473064236;388901433;85185;0.86;1.0760001;0.71999997;0.85999995;101;17;115.300255;3.0526137;-0.5484666
323974991;473064236;388901433;85185;0.86;1.0760001;0.71999997;0.85999995;101;17;115.11001;3.0567966;-0.5526494
324074605;473064236;388901433;85185;0.86;1.0760001;0.71999997;0.85999995;101;17;115.11001;3.0619395;-0.55779237
324174713;473064240;388901438;85209;0.859;1.075;0.71999997;0.85999995;101;17;115.2157;3.0687366;-0.5645894
324274739;473064240;388901438;85209;0.859;1.075;0.71999997;0.85999995;101;17;115.2157;3.0742307;-0.5700835
324374627;473064240;388901438;85209;0.859;1.075;0.71999997;0.85999995;101;17;115.194565;3.0795667;-0.57541966
324474542;473064240;388901438;85209;0.859;1.075;0.71999997;0.85999995;101;17;115.194565;3.085063;-0.5809159
324574666;473064240;388901438;85209;0.859;1.075;0.71999997;0.85999995;101;17;115.17342;3.0905151;-0.5863682
324674543;473064247;388901442;85266;0.85800004;1.074;0.71999997;0.85999995;101;17;115.17342;3.0944371;-0.59029
324774402;473064247;388901442;85266;0.85800004;1.074;0.71999997;0.85999995;101;17;115.32139;3.0973582;-0.59321123
324874571;473064247;388901442;85266;0.85800004;1.074;0.71999997;0.85999995;101;17;115.32139;3.0996034;-0.59545636
324974468;473064247;388901442;85266;0.85800004;1.074;0.71999997;0.85999995;101;17;115.15229;3.1011345;-0.59698755
325074461;473064247;388901442;85266;0.85800004;1.074;0.71999997;0.85999995;101;17;115.15229;3.1040664;-0.59991926
325174541;473064250;388901442;85284;0.85800004;1.0730001;0.71999997;0.85999995;101;17;115.15229;3.1093903;-0.60524327
325274627;473064250;388901442;85284;0.85800004;1.0730001;0.71999997;0.85999995;101;17;115.15229;3.1136818;-0.60953474
325374367;473064250;388901442;85284;0.85800004;1.0730001;0.71999997;0.85999995;101;17;114.98318;3.1160831;-0.61193615
325474445;473064250;388901442;85284;0.85800004;1.0730001;0.71999997;0.85999995;101;17;114.98318;3.1167798;-0.6126329
325574612;473064250;388901442;85284;0.85800004;1.0730001;0.71999997;0.85999995;101;17;115.427086;3.1167111;-0.61256415
325674297;473064252;388901437;85312;0.859;1.0730001;0.71999997;0.85999995;101;17;115.427086;3.115207;-0.6110599
325774228;473064252;388901437;85312;0.859;1.0730001;0.71999997;0.85999995;101;17;115.36368;3.1140313;-0.60988426
325874494;473064252;388901437;85312;0.859;1.0730001;0.71999997;0.85999995;101;17;115.36368;3.1125536;-0.6084064
325974328;473064252;388901437;85312;0.859;1.0730001;0.71999997;0.85999995;101;17;115.06773;3.1103873;-0.6062403
326074412;473064252;388901437;85312;0.859;1.0730001;0.71999997;0.85999995;101;17;115.06773;3.108016;-0.6038689
326174317;473064254;388901431;85296;0.859;1.0730001;0.71999997;0.85999995;101;17;115.2157;3.1054733;-0.6013263
326274229;473064254;388901431;85296;0.859;1.0730001;0.71999997;0.85999995;101;17;115.2157;3.1008332;-0.5966861
326374171;473064254;388901431;85296;0.859;1.0730001;0.71999997;0.85999995;101;17;115.08887;3.0985851;-0.5944381
326474260;473064254;388901431;85296;0.859;1.0730001;0.71999997;0.85999995;101;17;115.08887;3.0960095;-0.59186244
326574124;473064254;388901431;85296;0.859;1.0730001;0.71999997;0.85999995;101;17;115.405945;3.0919113;-0.5877642
326674229;473064253;388901420;85242;0.859;1.072;0.71999997;0.85999995;101;17;115.405945;3.0876074;-0.5834602
326774212;473064253;388901420;85242;0.859;1.072;0.71999997;0.85999995;101;17;115.2157;3.085612;-0.58146507
326874192;473064253;388901420;85242;0.859;1.072;0.71999997;0.85999995;101;17;115.2157;3.0847335;-0.58058643
326974123;473064253;388901420;85242;0.859;1.072;0.71999997;0.85999995;101;17;115.25798;3.083636;-0.579489
327073982;473064253;388901420;85242;0.859;1.072;0.71999997;0.85999995;101;17;115.25798;3.0817943;-0.57764727
327174189;473064252;388901415;85208;0.85800004;1.072;0.71999997;0.85999995;101;17;115.38481;3.07775;-0.573603
327274172;473064252;388901415;85208;0.85800004;1.072;0.71999997;0.85999995;101;17;115.38481;3.0749955;-0.5708484
327374159;473064252;388901415;85208;0.85800004;1.072;0.71999997;0.85999995;101;17;115.46937;3.0733316;-0.56918454
327474069;473064252;388901415;85208;0.85800004;1.072;0.71999997;0.85999995;101;17;115.46937;3.0714808;-0.5673336
327573979;473064252;388901415;85208;0.85800004;1.072;0.71999997;0.85999995;101;17;115.32139;3.0688877;-0.56474054
327673920;473064250;388901406;85191;0.85800004;1.07;0.71999997;0.85999995;101;17;115.32139;3.0665145;-0.5623675
327773855;473064250;388901406;85191;0.85800004;1.07;0.71999997;0.85999995;101;17;115.532776;3.0632584;-0.5591113
327873888;473064250;388901406;85191;0.85800004;1.07;0.71999997;0.85999995;101;17;115.532776;3.0611393;-0.55699223
327973911;473064250;388901406;85191;0.85800004;1.07;0.71999997;0.85999995;101;17;115.2157;3.0605931;-0.556446
328073887;473064250;388901406;85191;0.85800004;1.07;0.71999997;0.85999995;101;17;115.2157;3.0618753;-0.5577282
328174059;473064248;388901400;85174;0.85700005;1.069;0.71999997;0.85999995;101;17;115.1338;3.060348;-0.55620086
328273926;473064248;388901400;85174;0.85700005;1.069;0.71999997;0.85999995;101;17;115.1338;3.059219;-0.55507183
328373927;473064248;388901400;85174;0.85700005;1.069;0.71999997;0.85999995;101;17;115.27912;3.054947;-0.5507998
328473859;473064248;388901400;85174;0.85700005;1.069;0.71999997;0.85999995;101;17;115.27912;3.0512109;-0.5470639
328573816;473064248;388901400;85174;0.85700005;1.069;0.71999997;0.85999995;101;17;115.51164;3.0486064;-0.5444594
328673854;473064246;388901399;85193;0.85600007;1.069;0.71999997;0.85999995;101;17;115.51164;3.0486295;-0.5444824
328773816;473064246;388901399;85193;0.85600007;1.069;0.71999997;0.85999995;101;17;115.32139;3.0509036;-0.54675657
328873754;473064246;388901399;85193;0.85600007;1.069;0.71999997;0.85999995;101;17;115.32139;3.0567102;-0.5525633
328973706;473064246;388901399;85193;0.85600007;1.069;0.71999997;0.85999995;101;17;114.96468;3.0621338;-0.55798686
329073783;473064246;388901399;85193;0.85600007;1.069;0.71999997;0.85999995;101;17;114.96468;3.069121;-0.56497383
329173814;473064246;388901403;85226;0.85600007;1.0680001;0.71999997;0.85999995;101;17;115.04659;3.076466;-0.5723191
329273656;473064246;388901403;85226;0.85600007;1.0680001;0.71999997;0.85999995;101;17;115.04659;3.0848072;-0.58066016
329373570;473064246;388901403;85226;0.85600007;1.0680001;0.71999997;0.85999995;101;17;115.04659;3.090949;-0.5868019
329473607;473064246;388901403;85226;0.85600007;1.0680001;0.71999997;0.85999995;101;17;115.27912;3.0974123;-0.59326535
329573810;473064246;388901403;85226;0.85600007;1.0680001;0.71999997;0.85999995;101;17;115.13115;3.1029212;-0.59877414
329673673;473064246;388901412;85271;0.85400003;1.067;0.71999997;0.85999995;101;17;115.13115;3.1061358;-0.6019888
329773544;473064246;388901412;85271;0.85400003;1.067;0.71999997;0.85999995;101;17;115.44558;3.1082594;-0.60411245
329873543;473064246;388901412;85271;0.85400003;1.067;0.71999997;0.85999995;101;17;115.44558;3.1086583;-0.6045114
329973635;473064246;388901412;85271;0.85400003;1.067;0.71999997;0.85999995;101;17;115.08887;3.1076326;-0.6034856
330073637;473064246;388901412;85271;0.85400003;1.067;0.71999997;0.85999995;101;17;115.08887;3.104354;-0.6002069
330173502;473064245;388901416;85254;0.85400003;1.067;0.71999997;0.85999995;101;17;115.00696;3.099902;-0.59575486
330273414;473064245;388901416;85254;0.85400003;1.067;0.71999997;0.85999995;101;17;115.00696;3.0928125;-0.5886654
330373733;473064245;388901416;85254;0.85400003;1.067;0.71999997;0.85999995;101;17;115.08887;3.0836396;-0.5794925
330473491;473064245;388901416;85254;0.85400003;1.067;0.71999997;0.85999995;101;17;115.08887;3.0742953;-0.5701482
330573360;473064245;388901416;85254;0.85400003;1.067;0.71999997;0.85999995;101;17;114.79557;3.0652032;-0.56105614
330673434;473064245;388901416;85213;0.85300004;1.067;0.71999997;0.85999995;101;17;114.79557;3.0570343;-0.55288714
330773353;473064245;388901416;85213;0.85300004;1.067;0.71999997;0.85999995;101;17;114.94354;3.0470037;-0.54285675
330873313;473064245;388901416;85213;0.85300004;1.067;0.71999997;0.85999995;101;17;114.94354;3.0379972;-0.5338501
330973356;473064245;388901416;85213;0.85300004;1.067;0.71999997;0.85999995;101;17;115.06773;3.0309618;-0.52681476
331073314;473064245;388901416;85213;0.85300004;1.067;0.71999997;0.85999995;101;17;115.06773;3.0266747;-0.5225278
331173371;473064246;388901414;85205;0.85300004;1.0680001;0.71999997;0.85999995;101;17;115.11001;3.0231283;-0.51898116
331283370;473064246;388901414;85205;0.85300004;1.0680001;0.71999997;0.85999995;101;17;115.11001;3.021606;-0.5174588
331373183;473064246;388901414;85205;0.85300004;1.0680001;0.71999997;0.85999995;101;17;115.13115;3.0209966;-0.5168494
331473191;473064246;388901414;85205;0.85300004;1.0680001;0.71999997;0.85999995;101;17;115.13115;3.0228572;-0.51871026
331573304;473064246;388901414;85205;0.85300004;1.0680001;0.71999997;0.85999995;101;17;114.91977;3.026336;-0.52218884
331673206;473064247;388901410;85271;0.85300004;1.0680001;0.71999997;0.85999995;101;17;114.91977;3.0336273;-0.5294803
331773190;473064247;388901410;85271;0.85300004;1.0680001;0.71999997;0.85999995;101;17;115.13115;3.0430639;-0.5389169
331873302;473064247;388901410;85271;0.85300004;1.0680001;0.71999997;0.85999995;101;17;115.13115;3.0543907;-0.5502437
331973135;473064247;388901410;85271;0.85300004;1.0680001;0.71999997;0.85999995;101;17;115.32139;3.0651088;-0.56096166
332073092;473064247;388901410;85271;0.85300004;1.0680001;0.71999997;0.85999995;101;17;115.32139;3.0771859;-0.57303876
332173109;473064248;388901408;85330;0.85300004;1.0680001;0.71999997;0.85999995;101;17;115.36368;3.0850923;-0.5809452
332272995;473064248;388901408;85330;0.85300004;1.0680001;0.71999997;0.85999995;101;17;115.36368;3.0914626;-0.58731544
332373127;473064248;388901408;85330;0.85300004;1.0680001;0.71999997;0.85999995;101;17;115.2157;3.0977225;-0.59357536
332473045;473064248;388901408;85330;0.85300004;1.0680001;0.71999997;0.85999995;101;17;115.2157;3.102934;-0.59878683
332573290;473064248;388901408;85330;0.85300004;1.0680001;0.71999997;0.85999995;101;17;115.25798;3.1078677;-0.60372055
332673040;473064245;388901407;85369;0.85300004;1.067;0.71999997;0.85999995;101;17;115.25798;3.110781;-0.60663396
332772980;473064245;388901407;85369;0.85300004;1.067;0.71999997;0.85999995;101;17;115.27912;3.112021;-0.6078738
332873050;473064245;388901407;85369;0.85300004;1.067;0.71999997;0.85999995;101;17;115.27912;3.1112475;-0.6071006
332973075;473064245;388901407;85369;0.85300004;1.067;0.71999997;0.85999995;101;17;115.02546;3.1088295;-0.6046825
333072926;473064245;388901407;85369;0.85300004;1.067;0.71999997;0.85999995;101;17;115.02546;3.1057785;-0.6016314
333172859;473064245;388901409;85363;0.85300004;1.067;0.71999997;0.85999995;101;17;115.4905;3.1026862;-0.5985392
333273102;473064245;388901409;85363;0.85300004;1.067;0.71999997;0.85999995;101;17;115.4905;3.0990624;-0.59491533
333382881;473064245;388901409;85363;0.85300004;1.067;0.71999997;0.85999995;101;17;114.89862;3.095696;-0.5915489
333472863;473064245;388901409;85363;0.85300004;1.067;0.71999997;0.85999995;101;17;114.89862;3.0942502;-0.59010327
333572931;473064245;388901409;85363;0.85300004;1.067;0.71999997;0.85999995;101;17;115.36368;3.0910468;-0.5868998
333672770;473064246;388901415;85338;0.85300004;1.0660001;0.71999997;0.85999995;101;17;115.36368;3.0865467;-0.5823996
333772740;473064246;388901415;85338;0.85300004;1.0660001;0.71999997;0.85999995;101;17;114.89862;3.082616;-0.578469
333872766;473064246;388901415;85338;0.85300004;1.0660001;0.71999997;0.85999995;101;17;114.89862;3.077807;-0.57365996
333972820;473064246;388901415;85338;0.85300004;1.0660001;0.71999997;0.85999995;101;17;115.08887;3.070347;-0.5662001
334082979;473064246;388901415;85338;0.85300004;1.0660001;0.71999997;0.85999995;101;17;115.08887;3.0615482;-0.5574012
334172881;473064248;388901419;85316;0.85400003;1.067;0.71999997;0.85999995;101;17;115.15229;3.0543818;-0.5502349
334272655;473064248;388901419;85316;0.85400003;1.067;0.71999997;0.85999995;101;17;115.15229;3.047527;-0.5433801
334372635;473064248;388901419;85316;0.85400003;1.067;0.71999997;0.85999995;101;17;114.89862;3.04094;-0.536793
334472671;473064248;388901419;85316;0.85400003;1.067;0.71999997;0.85999995;101;17;114.89862;3.0353045;-0.5311574
334572528;473064248;388901419;85316;0.85400003;1.067;0.71999997;0.85999995;101;17;114.89862;3.030053;-0.5259059
334672587;473064251;388901422;85311;0.85400003;1.0660001;0.71999997;0.85999995;101;17;114.89862;3.025074;-0.52092695
334782677;473064251;388901422;85311;0.85400003;1.0660001;0.71999997;0.85999995;101;17;115.17342;3.0213068;-0.51715976
334873039;473064251;388901422;85311;0.85400003;1.0660001;0.71999997;0.85999995;101;17;115.17342;3.020079;-0.5159318
334972494;473064251;388901422;85311;0.85400003;1.0660001;0.71999997;0.85999995;101;17;115.08887;3.0198278;-0.51568085
335072525;473064251;388901422;85311;0.85400003;1.0660001;0.71999997;0.85999995;101;17;115.08887;3.0194902;-0.5153432
335172596;473064253;388901424;85318;0.85300004;1.0660001;0.71999997;0.85999995;101;17;115.46937;3.0186477;-0.51450074
335272567;473064253;388901424;85318;0.85300004;1.0660001;0.71999997;0.85999995;101;17;115.46937;3.0195763;-0.5154293
335372609;473064253;388901424;85318;0.85300004;1.0660001;0.71999997;0.85999995;101;17;115.02546;3.0209053;-0.5167582
335472594;473064253;388901424;85318;0.85300004;1.0660001;0.71999997;0.85999995;101;17;115.02546;3.0244868;-0.52033967
335572403;473064253;388901424;85318;0.85300004;1.0660001;0.71999997;0.85999995;101;17;115.0281;3.0275908;-0.5234436
335672418;473064253;388901425;85382;0.85200006;1.065;0.71999997;0.85999995;101;17;115.0281;3.0315;-0.52735305
335772539;473064253;388901425;85382;0.85200006;1.065;0.71999997;0.85999995;101;17;115.27912;3.0339675;-0.52982056
335872302;473064253;388901425;85382;0.85200006;1.065;0.71999997;0.85999995;101;17;115.27912;3.038813;-0.53466606
335972304;473064253;388901425;85382;0.85200006;1.065;0.71999997;0.85999995;101;17;115.27912;3.0448368;-0.54068977
336072471;473064253;388901425;85382;0.85200006;1.065;0.71999997;0.85999995;101;17;115.27912;3.051227;-0.54708
336182289;473064251;388901422;85403;0.85200006;1.065;0.71999997;0.85999995;101;17;115.15229;3.0598626;-0.55571556
336272238;473064251;388901422;85403;0.85200006;1.065;0.71999997;0.85999995;101;17;115.15229;3.0685353;-0.56438833
336382274;473064251;388901422;85403;0.85200006;1.065;0.71999997;0.85999995;101;17;115.427086;3.0776858;-0.5735388
336472568;473064251;388901422;85403;0.85200006;1.065;0.71999997;0.85999995;101;17;115.427086;3.084802;-0.5806549
336572198;473064251;388901422;85403;0.85200006;1.065;0.71999997;0.85999995;101;17;115.405945;3.0923774;-0.5882304
336672172;473064249;388901411;85478;0.85200006;1.064;0.71999997;0.85999995;101;17;115.405945;3.1001732;-0.5960261
336772231;473064249;388901411;85478;0.85200006;1.064;0.71999997;0.85999995;101;17;115.405945;3.1048458;-0.6006987
336882110;473064249;388901411;85478;0.85200006;1.064;0.71999997;0.85999995;101;17;115.405945;3.112228;-0.608081
336972134;473064249;388901411;85478;0.85200006;1.064;0.71999997;0.85999995;101;17;115.405945;3.1192422;-0.6150952
337082070;473064249;388901411;85478;0.85200006;1.064;0.71999997;0.85999995;101;17;115.38481;3.1277335;-0.62358636
337172320;473064249;388901399;85507;0.85200006;1.064;0.71999997;0.85999995;101;17;115.51164;3.1330662;-0.6289191
337272011;473064249;388901399;85507;0.85200006;1.064;0.71999997;0.85999995;101;17;115.51164;3.1377182;-0.63357127
337372154;473064249;388901399;85507;0.85200006;1.064;0.71999997;0.85999995;101;17;115.11001;3.1416435;-0.6374966
337472189;473064249;388901399;85507;0.85200006;1.064;0.71999997;0.85999995;101;17;115.11001;3.143543;-0.63939595
337572019;473064249;388901399;85507;0.85200006;1.064;0.71999997;0.85999995;101;17;115.36368;3.142718;-0.63857096
337672087;473064249;388901388;85510;0.851;1.0630001;0.71999997;0.85999995;101;17;115.36368;3.1410637;-0.6369165
337781970;473064249;388901388;85510;0.851;1.0630001;0.71999997;0.85999995;101;17;115.300255;3.1401904;-0.63604337
337872193;473064249;388901388;85510;0.851;1.0630001;0.71999997;0.85999995;101;17;115.300255;3.1407409;-0.6365938
337972048;473064249;388901388;85510;0.851;1.0630001;0.71999997;0.85999995;101;17;115.23685;3.140675;-0.6365281
338072078;473064249;388901388;85510;0.851;1.0630001;0.71999997;0.85999995;101;17;115.23685;3.1416972;-0.63755006
338171950;473064249;388901387;85516;0.85;1.062;0.71999997;0.85999995;101;17;115.34254;3.1408637;-0.6367166
338281918;473064249;388901387;85516;0.85;1.062;0.71999997;0.85999995;101;17;115.34254;3.1390083;-0.6348612
338371898;473064249;388901387;85516;0.85;1.062;0.71999997;0.85999995;101;17;115.34254;3.1353903;-0.6312433
338481832;473064249;388901387;85516;0.85;1.062;0.71999997;0.85999995;101;17;115.06773;3.1296768;-0.62552965
338571984;473064249;388901387;85516;0.85;1.062;0.71999997;0.85999995;101;17;115.06773;3.123845;-0.61969805
338681874;473064249;388901393;85490;0.85;1.0610001;0.71999997;0.85999995;101;17;115.06773;3.115677;-0.61153
338771816;473064249;388901393;85490;0.85;1.0610001;0.71999997;0.85999995;101;17;115.11001;3.110168;-0.60602105
338871756;473064249;388901393;85490;0.85;1.0610001;0.71999997;0.85999995;101;17;115.11001;3.1042225;-0.60007554
338981725;473064249;388901393;85490;0.85;1.0610001;0.71999997;0.85999995;101;17;115.08887;3.0972085;-0.5930614
339071769;473064249;388901393;85490;0.85;1.0610001;0.71999997;0.85999995;101;17;115.08887;3.091922;-0.58777505
339181731;473064249;388901404;85471;0.84900004;1.0610001;0.71999997;0.85999995;101;17;115.17342;3.0844817;-0.58033454
339271606;473064249;388901404;85471;0.84900004;1.0610001;0.71999997;0.85999995;101;17;115.17342;3.0793545;-0.5752074
339381657;473064249;388901404;85471;0.84900004;1.0610001;0.71999997;0.85999995;101;17;115.34254;3.0731921;-0.569045
339471705;473064249;388901404;85471;0.84900004;1.0610001;0.71999997;0.85999995;101;17;115.34254;3.0698812;-0.5657342
339571545;473064249;388901404;85471;0.84900004;1.0610001;0.71999997;0.85999995;101;17;115.194565;3.0668511;-0.5627042
339671797;473064251;388901428;85452;0.84900004;1.0600001;0.71999997;0.85999995;101;17;115.194565;3.0643837;-0.5602367
339771755;473064251;388901428;85452;0.84900004;1.0600001;0.71999997;0.85999995;101;17;115.405945;3.060082;-0.55593485
339881554;473064251;388901428;85452;0.84900004;1.0600001;0.71999997;0.85999995;101;17;115.405945;3.0475848;-0.54343766
339971621;473064251;388901428;85452;0.84900004;1.0600001;0.71999997;0.85999995;101;17;115.427086;3.0281672;-0.52402025
340081687;473064251;388901428;85452;0.84900004;1.0600001;0.71999997;0.85999995;101;17;115.427086;2.9918876;-0.4877405
340171600;473064254;388901443;85328;0.84800005;1.0600001;0.71999997;0.85999995;101;17;115.17342;2.956855;-0.45270807
340271541;473064254;388901443;85328;0.84800005;1.0600001;0.71999997;0.85999995;101;17;115.17342;2.9070048;-0.40285772
340381498;473064254;388901443;85328;0.84800005;1.0600001;0.71999997;0.85999995;101;17;114.94354;2.8485835;-0.34443632
340471513;473064254;388901443;85328;0.84800005;1.0600001;0.71999997;0.85999995;101;17;114.94354;2.797825;-0.29367813
340581566;473064254;388901443;85328;0.84800005;1.0600001;0.71999997;0.85999995;101;17;114.66874;2.736861;-0.23271383
340671536;473064259;388901453;84942;0.84800005;1.0610001;0.71999997;0.85999995;101;17;114.66874;2.6849477;-0.18080057
340781522;473064259;388901453;84942;0.84800005;1.0610001;0.71999997;0.85999995;101;17;114.753296;2.620693;-0.116545856
340871563;473064259;388901453;84942;0.84800005;1.0610001;0.71999997;0.85999995;101;17;114.753296;2.5657248;-0.06157787
340981436;473064259;388901453;84942;0.84800005;1.0610001;0.71999997;0.85999995;101;17;114.54191;2.49731;0.0068370206
341081307;473064259;388901453;84942;0.84800005;1.0610001;0.71999997;0.85999995;101;17;114.54191;2.4362414;0.06790564
341171478;473064258;388901448;84660;0.84800005;1.0610001;0.71999997;0.85999995;101;17;114.267105;2.379446;0.12470095
341281272;473064258;388901448;84660;0.84800005;1.0610001;0.71999997;0.85999995;101;17;114.267105;2.310132;0.19401509
341371343;473064258;388901448;84660;0.84800005;1.0610001;0.71999997;0.85999995;101;17;114.45735;2.2522976;0.2518495
341481238;473064258;388901448;84660;0.84800005;1.0610001;0.71999997;0.85999995;101;17;114.45735;2.1829758;0.32117137
341571291;473064258;388901448;84660;0.84800005;1.0610001;0.71999997;0.85999995;101;17;113.91039;2.126448;0.3776991
341681209;473064255;388901441;84300;0.84900004;1.062;0.71999997;0.85999995;101;17;113.91039;2.0608435;0.4433037
341771242;473064255;388901441;84300;0.84900004;1.062;0.71999997;0.85999995;101;17;114.37545;2.005456;0.4986911
341871102;473064255;388901441;84300;0.84900004;1.062;0.71999997;0.85999995;101;17;114.37545;1.9449427;0.5592043
341981183;473064255;388901441;84300;0.84900004;1.062;0.71999997;0.85999995;101;17;114.01609;1.8805509;0.62359625
342071173;473064255;388901441;84300;0.84900004;1.062;0.71999997;0.85999995;101;17;114.01609;1.8302023;0.6739448
342181079;473064252;388901435;84063;0.84900004;1.062;0.71999997;0.85999995;101;17;113.743935;1.7686198;0.7355273
342271149;473064252;388901435;84063;0.84900004;1.062;0.71999997;0.85999995;101;17;113.743935;1.7198622;0.7842848
342381237;473064252;388901435;84063;0.84900004;1.062;0.71999997;0.85999995;101;17;113.78621;1.660079;0.8440681
342481127;473064252;388901435;84063;0.84900004;1.062;0.71999997;0.85999995;101;17;113.78621;1.6077045;0.89644253
342571260;473064252;388901435;84063;0.84900004;1.062;0.71999997;0.85999995;101;17;113.76243;1.560828;0.94331914
342681043;473064249;388901429;83767;0.85;1.064;0.71999997;0.85999995;101;17;113.76243;1.505648;0.99849904
342771075;473064249;388901429;83767;0.85;1.064;0.71999997;0.85999995;101;17;113.65938;1.4593562;1.0447909
342880949;473064249;388901429;83767;0.85;1.064;0.71999997;0.85999995;101;17;113.65938;1.4014866;1.1026604
342970978;473064249;388901429;83767;0.85;1.064;0.71999997;0.85999995;101;17;113.595955;1.3536861;1.150461
343080941;473064249;388901429;83767;0.85;1.064;0.71999997;0.85999995;101;17;113.595955;1.2961978;1.2079493
343180880;473064248;388901420;83530;0.85;1.065;0.71999997;0.85999995;101;17;113.720146;1.2427484;1.2613987
